Frequency,Nominal,Min,Max
42,-4.094218962081568,-4.2161844251633545,-3.9113717103901458
43.2,-4.1150028222955015,-4.233832000213715,-3.9372762981912075
44.5,-4.136376229525487,-4.252054506853571,-3.9638224952417964
45.8,-4.156669049435588,-4.269432762999555,-3.988931397558015
47.5,-4.181737196997899,-4.2910160087578575,-4.019808520848144
48.8,-4.199893165199457,-4.306736595578745,-4.042065696631154
50,-4.215945587865175,-4.32070431719908,-4.061663376165676
51.5,-4.235139976271651,-4.337498465836805,-4.084989308499436
53,-4.253453347408468,-4.353624778581758,-4.107126275875464
55,-4.2766434233859645,-4.374205716761407,-4.134976616485206
56.5,-4.2932098893502815,-4.3890294928649,-4.154736784350842
58,-4.309140418028449,-4.403388954689309,-4.173622738324322
60,-4.329491164145637,-4.42189590183761,-4.197570599925104
61.5,-4.344153485801822,-4.43535311144498,-4.21469110861649
63,-4.358352332655953,-4.448491344242353,-4.231156279509424
64.5,-4.372129487312392,-4.461346207751731,-4.247018664481395
66,-4.385523084482635,-4.4739503770459725,-4.262326020057243
67.5,-4.398568028869434,-4.486333929052097,-4.277121860451227
68.8,-4.409616455739119,-4.4969094034932064,-4.289561976188466
70,-4.419620667283287,-4.506557404097208,-4.300751330663658
71.5,-4.431885683330481,-4.518482913248646,-4.314368535107544
73.2,-4.445493651590905,-4.5318445794375135,-4.329342160524989
75,-4.459600379402919,-4.545846745376649,-4.344709668373119
76.5,-4.471145699365403,-4.557424856874899,-4.357165707167371
78,-4.4825214808467955,-4.568940317046289,-4.36932934427349
80,-4.497457897845738,-4.584226268215066,-4.385131357161315
82,-4.512167745593179,-4.599469090647091,-4.400502438955476
84,-4.526689088986976,-4.614703939318475,-4.41548725871261
86,-4.5410570302881,-4.62996352100714,-4.430126625561076
88,-4.555304053362943,-4.645278356432494,-4.444457942439234
90,-4.5694603198979955,-4.660677001224837,-4.4585155976624655
92,-4.583553924806275,-4.676186231301314,-4.472331303995663
94,-4.597611116768353,-4.6918311972079145,-4.485934393210321
96,-4.611656488817467,-4.707635551166763,-4.499352072734163
98,-4.62571314303759,-4.723621549906179,-4.512609649888245
100,-4.63980283275622,-4.739810135817836,-4.525730728298621
102,-4.653946085049704,-4.7562209985578985,-4.5387373803257365
104,-4.668162305914175,-4.772872618869974,-4.551650298742369
106,-4.68246987007111,-4.789782296143523,-4.564488930384746
108,-4.696886197058284,-4.806966161021748,-4.577271594081266
110,-4.7114278149929305,-4.824439174230334,-4.5900155848130755
112,-4.726110413175018,-4.842215112706298,-4.6027372657677805
115,-4.7484310172210655,-4.869474157568631,-4.6218116758482655
118,-4.771149226350371,-4.897479882593051,-4.640919748194063
120,-4.786537156109398,-4.916580506060416,-4.65369984164486
122,-4.802133103059198,-4.93603393941069,-4.6665280007724785
125,-4.82594145620009,-4.965887884846884,-4.685886865515787
128,-4.850277896282364,-4.9965613423191275,-4.705420077128837
130,-4.866811134356951,-5.017468233429247,-4.71855717775483
132,-4.883601317348257,-5.038740758007756,-4.731798253826096
135,-4.909284555497692,-5.071328765374377,-4.751876164924088
138,-4.935584436945437,-5.104715940976233,-4.772241367833312
140,-4.953469051662973,-5.127405081499053,-4.785992358003108
142,-4.971639555917861,-5.150427015203275,-4.799892338576377
145,-4.99943768441448,-5.185555751230306,-4.821038687096418
148,-5.027891459255668,-5.221353227137423,-4.842562580754631
